asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,suspended_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
DASH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
DCR,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
DEXE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ENA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ENS,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ETC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ETHFI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
FET,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
FF,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
FIL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
FLOKI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
GNO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
GRT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
HBAR,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
INJ,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
IOTA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
JASMY,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
JST,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
JUP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
KAIA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
LDO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
LTC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
LUNC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
MANA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
NEAR,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
NEO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
NEXO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ONDO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
OP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
PAXG,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
PENDLE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
PENGU,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
PEPE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
POL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
PUMP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
PYTH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
QNT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
RENDER,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
S,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SAND,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SEI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SHIB,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SKY,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SOL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
STRK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SUI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SUN,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
SYRUP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
TAO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
THETA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
TIA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
TON,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
TRUMP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
TWT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
UNI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
VET,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
VIRTUAL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
WIF,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
WLD,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
WLFI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
XLM,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
XPL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
XTZ,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ZEC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ZK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
ZRO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,0.0,False,-1,,,best_passed
BNB,-12.155253635094994,-12.155253635094994,0.0,3,-1e+18,False,phase67_top100_production_soft_filters,2019-05-18,2019-05-25,-9.818303256510077,True,5,,,best_passed
AAVE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ALGO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ARB,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ATOM,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
AXS,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
BFUSD,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
BONK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
CAKE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
CFX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
CHZ,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
COMP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
CRV,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
DASH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
DCR,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
DEXE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ENA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ENS,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ETC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ETHFI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
FET,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
FF,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
FIL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
FLOKI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
GNO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
GRT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
HBAR,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ICP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
INJ,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
IOTA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
JASMY,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
JST,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
JUP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
KAIA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
LDO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
LTC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
LUNC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
MANA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
NEAR,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
NEO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
NEXO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ONDO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
OP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
PAXG,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
PENDLE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
PENGU,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
PEPE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
POL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
PUMP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
PYTH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
QNT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
RENDER,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
S,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SAND,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SEI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SHIB,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SKY,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SOL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
STRK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
STX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SUI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SUN,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
SYRUP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
TAO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
THETA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
TIA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
TON,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
TRUMP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
TWT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
UNI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
VET,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
VIRTUAL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
WIF,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
WLD,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
WLFI,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
XLM,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
XPL,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
XTZ,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ZEC,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ZK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
ZRO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,0.0,False,-1,,,best_passed
BNB,-12.155253635094994,-12.155253635094994,0.0,3,-1e+18,False,phase67_top100_production_soft_filters,2019-05-25,2019-06-01,-10.727528488211192,True,5,,,best_passed
AAVE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
ALGO,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
APT,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
ARB,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
ATOM,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
AXS,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
BCH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
BFUSD,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
BONK,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
CAKE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
CFX,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
CHZ,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
COMP,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
CRV,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
DASH,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
DCR,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
DEXE,0.0,0.0,0.0,0,0.0,False,phase67_top100_production_soft_filters,2019-06-01,2019-06-08,0.0,False,-1,,,best_passed
