policy,episode,asset,entry,exit,days,exit_reason,net_log_growth,raw_asset_return,matched_BTC_open_return,matched_asset_minus_BTC,preceding_30_day_return,following_entry_7_day_raw_return,following_exit_7_day_raw_return
robust_1.25__calmar,2021/20,XRP,2021-03-25,2021-03-26,1,rotation,0.041184013578571,0.06272125275915208,-0.019308017832786573,0.08202927059193865,0.009400014687522829,0.18876764816125946,0.18942273778265473
robust_1.25__calmar,2021/21,TRX,2021-03-26,2021-04-07,12,stop,0.34706063544800253,1.2425832127351661,,,0.02635944700460824,0.6700434153400867,0.1325320642090828
robust_1.25__calmar,2021/22,XRP,2021-04-08,2021-04-09,1,rotation,0.03971380089860158,0.15322686358472426,0.037961562327535114,0.11526530125718915,1.355406160058422,0.920180459669667,0.46635913271637097
robust_1.25__calmar,2021/23,TRX,2021-04-09,2021-04-11,2,rotation,0.005035620252360452,0.02356466110616262,0.029126760233563642,-0.005562099127401021,1.0812134916148484,0.30302048748886534,0.13148734177215182
robust_1.25__calmar,2021/24,XRP,2021-04-11,2021-04-16,5,stop,0.04088208952521988,0.17779915754379072,,,1.203899902502437,0.02610501767299489,-0.2755908653889656
robust_1.25__calmar,2021/25,DOGE,2021-04-17,2021-04-17,0,stop,-0.02704782426894442,-0.12405892161776366,,,2.1092535979962728,-0.2610544206050869,-0.1563980755878447
robust_1.25__calmar,2021/26,DOGE,2021-04-29,2021-05-07,8,stop,0.0564342768624964,0.682097178726742,,,4.074386571658567,0.7977785340800099,0.029501999931854872
robust_1.25__calmar,2021/27,ETH,2021-05-12,2021-05-15,3,rotation,-0.017474199757689997,-0.023587143521203058,-0.12044922518114509,0.09686208165994203,0.8494954276795301,-0.4156119862176707,-0.4368444817448749
robust_1.25__calmar,2021/28,DOGE,2021-05-15,2021-05-17,2,rotation,-0.018665567964784222,-0.08249687444186449,-0.06856028870784459,-0.013936585734019902,4.184741848689646,-0.38919449901768166,-0.287749897802262
robust_1.25__calmar,2021/29,ADA,2021-05-17,2021-05-19,2,rotation,-0.0509920718535221,-0.12894530910355617,-0.07704704370296234,-0.051898265400593835,0.47097821675010154,-0.3261455525606468,-0.11204831303653429
robust_1.25__calmar,2021/30,DOGE,2021-05-19,2021-05-21,2,rotation,-0.03583236356100353,-0.1645226384159415,-0.05424508597243671,-0.11027755244350479,0.7271726237293326,-0.25833438432757394,-0.21697235011447402
robust_1.25__calmar,2021/31,ADA,2021-05-21,2021-05-25,4,rotation,-0.04201611736740526,-0.13915120542161974,-0.042304343030381775,-0.09684686239123796,0.2275429049811637,-0.1593711809798911,0.12041040201329278
robust_1.25__calmar,2021/32,ADA,2021-05-26,2021-05-30,4,rotation,-0.02187577192269992,-0.09597423510466985,-0.09705406849678222,0.0010798333921123726,0.4054240300307379,0.12940418679549115,0.1949412183826149
robust_1.25__calmar,2021/33,ADA,2021-06-02,2021-06-03,1,rotation,0.0015557071736538748,0.009906692777329917,0.02381342340955217,-0.013906730632222253,0.2853654927493343,-0.062377606266559193,-0.1258127067411886
robust_1.25__calmar,2021/34,ADA,2021-06-04,2021-06-05,1,rotation,-0.020284125871041926,-0.07445540262273764,-0.06160072240321368,-0.012854680219523962,0.28718249889884007,-0.2212528449116722,-0.13413348946135828
robust_1.25__calmar,2021/35,SOL,2021-06-11,2021-06-12,1,rotation,-0.029978518083128746,-0.12070769754934174,0.017835024591149606,-0.13854272214049135,-0.01918140663648671,-0.10394003553089481,-0.026044117240043296
robust_1.25__calmar,2021/36,BNB,2021-06-13,2021-06-14,1,rotation,0.01837675767316403,0.06439129422718803,0.0977445639636616,-0.03335326973647357,-0.41856554275624314,-0.013384543761638779,-0.2598343402312676
robust_1.25__calmar,2021/37,SOL,2021-06-14,2021-06-23,9,rotation,-0.10908137879463663,-0.30367060160669546,-0.16686075238284626,-0.1368098492238492,-0.11140344466369467,-0.3131506212383437,0.31728308046147546
robust_1.25__calmar,2021/38,BNB,2021-07-14,2021-07-21,7,rotation,-0.07743289490054366,-0.14418408958508644,-0.08979098735315827,-0.05439310223192817,-0.08024439918533599,-0.050877079422616434,0.18670347539991683
robust_1.25__calmar,2021/39,BNB,2021-07-26,2021-07-27,1,rotation,0.0007611299193582985,0.004759386567953383,0.05257932077707217,-0.047819934209118786,-0.02287602877324868,0.09251057641459548,0.06391447368421055
robust_1.25__calmar,2021/40,ETH,2021-07-28,2021-07-29,1,rotation,-0.001303685567762899,0.0006218824337782536,0.014267824833405607,-0.013645942399627353,0.21776961588071964,0.18496001252462535,0.22864531270372446
robust_1.25__calmar,2021/41,BTC,2021-07-29,2021-08-03,5,rotation,-0.02482808656248949,-0.021807080885676622,-0.021807080885676622,0.0,0.13710326757605285,0.021061945443191954,0.1644609554891503
robust_1.25__calmar,2021/42,ETH,2021-08-03,2021-08-05,2,rotation,0.034877724602356774,0.045122213186442384,0.014721742688940997,0.030400470497501386,0.18641400472580583,0.20512328725085527,0.11796810482464992
robust_1.25__calmar,2021/43,LINK,2021-08-05,2021-08-09,4,rotation,-0.02641991380572392,-0.048040350587067904,0.10248905110040307,-0.15052940168747098,0.244257353705436,0.03125516785182736,0.2135846434465387
robust_1.25__calmar,2021/44,ETH,2021-08-09,2021-08-13,4,rotation,0.006600846077424708,0.011378426476838177,0.01383054804317263,-0.002452121566334453,0.4932973591075116,0.04472017105822346,0.07836552192796709
robust_1.25__calmar,2021/45,XRP,2021-08-13,2021-08-17,4,stop,0.10611027561073359,0.20697415141247166,,,0.6070292620865139,0.3072145740606562,-0.026377534275936476
robust_1.25__calmar,2021/46,SOL,2021-08-18,2021-08-21,3,rotation,0.09294979791035334,0.2268496140952676,0.1035109445039204,0.1233386695913472,1.3138571748376986,0.12221096125360553,0.22286614813685124
robust_1.25__calmar,2021/47,AVAX,2021-08-21,2021-08-26,5,stop,0.06727662733184812,0.18041790129763968,,,2.180101670297749,0.2823132727086952,0.029624981065114353
robust_1.25__calmar,2021/48,SOL,2021-09-01,2021-09-12,11,stop,0.14201109942678514,0.6069842543648265,,,2.000489875898106,0.7642929712755151,-0.12200934904417782
robust_1.25__calmar,2021/49,AVAX,2021-09-22,2021-10-05,13,stop,0.02375216487577088,0.06930118161591614,,,0.3126202033153218,0.10949152542372875,-0.13867396297017853
robust_1.25__calmar,2021/50,BTC,2021-10-08,2021-10-19,11,rotation,0.09400720158555884,0.15283715489125083,0.15283715489125083,0.0,0.05033998621446556,0.14664251628979108,-0.027042557446424254
robust_1.25__calmar,2021/51,DOT,2021-10-19,2021-10-27,8,stop,-0.021994468805627877,-0.03506109891090847,,,0.2752043596730245,0.09159378036929056,0.34300562023593706
robust_1.25__calmar,2021/52,SOL,2021-10-30,2021-10-31,1,rotation,-0.01583588531784251,-0.023308045518067533,-0.0063371333752049175,-0.016970912142862615,0.47821482602118004,0.2898782192054301,0.27589554908273284
robust_1.25__calmar,2021/53,DOT,2021-10-31,2021-11-01,1,rotation,-0.0010833631205391008,0.0011701380762931812,-0.009042795419726746,0.010212933496019927,0.620234604105572,0.22209220688041187,0.24731182795698925
robust_1.25__calmar,2021/54,BNB,2021-11-01,2021-11-02,1,rotation,0.0356526854993898,0.05089592070148674,-0.00634080268764281,0.05723672338912955,0.3633548387096772,0.24571101791841388,0.15182296390350092
robust_1.25__calmar,2021/55,SOL,2021-11-02,2021-11-03,1,rotation,0.04854709904803662,0.08287970182923843,0.03791508020210421,0.044964621627134216,0.2533424114879921,0.17228188906870678,0.05561342330510399
robust_1.25__calmar,2021/56,DOT,2021-11-03,2021-11-05,2,rotation,0.018028559708401677,0.042005420054200604,-0.02887604461649107,0.07088146467069167,0.5613870665417058,-0.09523809523809512,-0.14731562325840608
robust_1.25__calmar,2021/57,SOL,2021-11-05,2021-11-10,5,rotation,-0.021142163941735702,-0.032380798186675275,0.0904415521717481,-0.12282235035842337,0.45617184227846597,-0.07520440378855342,-0.08416297163891917
robust_1.25__calmar,2021/58,AVAX,2021-11-10,2021-11-14,4,rotation,0.05349974594845561,0.10424448217317495,-0.03835323917919764,0.1425977213523726,0.5038759689922481,0.2182229767968309,0.31683066830668305
robust_1.25__calmar,2021/59,LTC,2021-11-14,2021-11-15,1,rotation,0.0452410224792917,0.08381839348079168,0.01769338028993772,0.06612501319085395,0.4144144144144144,-0.14202561117578583,-0.25134264232008596
robust_1.25__calmar,2021/60,AVAX,2021-11-15,2021-11-23,8,stop,0.11821329931159054,0.29048408288074845,,,0.7362050551797794,0.4134171907756814,-0.021948936926876272
robust_1.25__calmar,2021/61,AVAX,2021-12-02,2021-12-04,2,stop,-0.1465070871934443,-0.32669332666810424,,,0.8668217054263565,-0.28569040454697436,0.07442906692497386
robust_1.25__calmar,2021/62,ETH,2021-12-09,2021-12-10,1,rotation,-0.0512606115896473,-0.07466232130018402,-0.058157733154300506,-0.016504588145883514,-0.06638136058049826,-0.1079129394105357,-0.056074083455929014
robust_1.25__calmar,2021/63,BNB,2021-12-10,2021-12-12,2,rotation,-0.01313494820838604,-0.009821115398105928,0.03900399487545192,-0.04882511027355785,-0.07084927314460587,-0.07839354612416705,-0.061636556854410274
robust_1.25__calmar,2021/64,AVAX,2021-12-19,2021-12-21,2,rotation,-0.009097111924373772,-0.02061944612199118,0.0017017380574606555,-0.022321184179451836,0.029545665706587343,-0.007678371150030228,-0.05690627202255105
robust_1.25__calmar,2021/65,AVAX,2021-12-23,2021-12-24,1,rotation,0.013602854217126795,0.04088104216660948,0.046320946024515974,-0.005439903857906492,-0.040709893360317606,-0.12795680493657868,-0.09897076986414155
robust_1.25__calmar,2021/66,AVAX,2021-12-25,2021-12-31,6,boundary_exit,-0.019992638746302853,-0.048020878642888176,,,-0.01962367762254702,-0.007133536320139244,-0.20734716256967933
robust_1.25__calmar,2022/1,AVAX,2022-03-29,2022-03-31,2,rotation,0.04584365018809907,0.06698671430166359,-0.001150625151070006,0.06813733945273359,0.10990367992096806,0.016635034051579956,-0.0839175473474939
robust_1.25__calmar,2022/2,XRP,2022-03-31,2022-04-01,1,rotation,-0.06249963970068649,-0.05387205387205385,-0.033093403818603706,-0.020778650053450143,0.18877338877338867,-0.08614884476953433,-0.0736286660939992
robust_1.25__calmar,2022/3,AVAX,2022-04-01,2022-04-03,2,rotation,-0.012667552228506903,-0.012111259365698568,0.006605969850814075,-0.018717229216512643,0.13058907026259758,-0.14133223853022692,-0.15833766233766233
robust_1.25__calmar,2022/4,SOL,2022-04-03,2022-04-06,3,rotation,-0.03790040092107493,-0.04227053140096615,-0.006842244622960458,-0.03542828677800569,0.33611442193087004,-0.16160929951690817,-0.17291929382093318
robust_1.25__calmar,2022/5,AVAX,2022-04-06,2022-04-08,2,rotation,-0.03875884572270676,-0.0385417810475458,-0.045130791686759375,0.006589010639213577,0.25404277516953555,-0.11935873503898087,-0.11569209684787574
robust_1.25__calmar,2023/1,ETH,2023-01-18,2023-01-20,2,rotation,-0.014452431055283864,-0.009242699098086282,-0.0028723815544837716,-0.006370317543602511,0.3283297954782842,0.029625182043486076,0.029998259288629203
robust_1.25__calmar,2023/2,ETH,2023-01-21,2023-01-25,4,rotation,-0.07695194701729081,-0.061837892591632304,-0.0015026912556251881,-0.060335201336007116,0.27458214866797026,-0.052112412799286134,0.05508460960044226
robust_1.25__calmar,2023/3,BTC,2023-01-25,2023-01-29,4,rotation,0.012849517887967442,0.01720842314004023,0.01720842314004023,0.0,0.36114793669800416,0.04863568920737693,-0.0038438148852807386
robust_1.25__calmar,2023/4,AVAX,2023-01-29,2023-02-01,3,rotation,-0.01659436322098635,-0.036027263875365034,0.004505807639848092,-0.040533071515213126,0.8911685994647633,-0.022395326192794607,0.015656565656565702
robust_1.25__calmar,2023/5,BTC,2023-02-01,2023-02-04,3,rotation,0.006978234458671282,0.013265655155235923,0.013265655155235923,0.0,0.37985721539800754,-0.0070109876139075045,-0.06697493587801251
robust_1.25__calmar,2023/6,AVAX,2023-02-04,2023-02-07,3,rotation,-0.05001943429137509,-0.08290398126463716,-0.028567038951173407,-0.054336942313463754,0.8637961335676625,-0.15644028103044494,-0.07354443309499481
robust_1.25__calmar,2023/7,LTC,2023-02-07,2023-02-09,2,rotation,0.027722730634837135,0.034195162635529686,0.008756939038384148,0.025438223597145537,0.27295481491239615,-0.0010425354462052505,-0.0065524193548387455
robust_1.25__calmar,2023/8,AVAX,2023-02-09,2023-02-10,1,rotation,-0.0673598221817044,-0.10989557434112385,-0.05069365055515984,-0.059201923785964006,0.7229114971050454,-0.0755842864246643,0.08659217877094982
robust_1.25__calmar,2023/9,LTC,2023-02-10,2023-02-15,5,rotation,0.0325549047121466,0.04084292852487503,0.018442661494286305,0.022400267030588727,0.21563342318059298,0.08755159678470559,-0.005635566687539062
robust_1.25__calmar,2023/10,TRX,2023-02-15,2023-02-18,3,rotation,0.05411401195801625,0.053491159724303294,0.10668545358885484,-0.053194293864551545,0.06200420916302418,0.040455498951153857,-0.03498791068126872
robust_1.25__calmar,2023/11,LTC,2023-02-18,2023-02-20,2,rotation,-0.0246056881585638,-0.026867758689572474,-0.012037085277577964,-0.01483067341199451,0.13249827625833133,-0.06961646024770274,-0.03448629785487034
robust_1.25__calmar,2023/12,DOT,2023-02-20,2023-02-25,5,rotation,-0.071267779820265,-0.11102150537634414,-0.044843734743543084,-0.06617777063280106,0.24594967252671496,-0.11572580645161301,-0.1053825219231932
robust_1.25__calmar,2023/13,LINK,2023-02-25,2023-02-26,1,rotation,-0.013512666816775896,-0.012724350388427452,-0.0011633002703584916,-0.01156105011806896,0.19126257318720907,-0.08156978301634077,-0.057794057794057774
robust_1.25__calmar,2023/14,TRX,2023-02-26,2023-03-03,5,rotation,0.02215399951824129,0.027413411938098653,0.013311269517257474,0.01410214242084118,0.09822006472491918,-0.008843036109064006,-0.17716253048343122
robust_1.25__calmar,2023/15,LINK,2023-03-03,2023-03-04,1,rotation,-0.0386160602032474,-0.043573883161512006,-0.04734561471993559,0.0037717315584235855,0.08996239514029503,-0.14570446735395193,-0.11440068985340623
robust_1.25__calmar,2023/16,TRX,2023-03-04,2023-03-08,4,rotation,-0.01886617316902732,-0.01251117068811447,-0.006968669171176556,-0.005542501516937914,0.12126085558057254,-0.12466487935656834,-0.017043740573152166
robust_1.25__calmar,2023/17,ETH,2023-03-08,2023-03-10,2,rotation,-0.09813918066745421,-0.0797912865328596,-0.08272383433880404,0.00293254780594443,-0.06033437751293236,0.05634623387432369,0.24486544402081667
robust_1.25__calmar,2023/18,ETH,2023-03-16,2023-03-18,2,rotation,0.07354828223920207,0.08443286160186658,0.12803728620099264,-0.04360442459912606,0.12184205488404642,0.09929997878723595,-0.026480220873433602
robust_1.25__calmar,2023/19,BNB,2023-03-18,2023-03-19,1,rotation,-0.029892942065327898,-0.023303834808259483,-0.017800244057976755,-0.0055035907502827275,0.11208642808912894,-0.04896755162241895,-0.007550588945937742
robust_1.25__calmar,2023/20,BTC,2023-03-19,2023-03-23,4,rotation,0.006873684781780282,0.012765218903732833,0.012765218903732833,0.0,0.12625693500876722,0.03941504763171877,0.028533296245968343
robust_1.25__calmar,2023/21,XRP,2023-03-23,2023-03-24,1,rotation,0.024726942873746004,0.05316876335153098,0.038327076063714216,0.014841687287816763,0.21563551643800172,0.26252076904818433,0.21117872436330853
robust_1.25__calmar,2023/22,BTC,2023-03-24,2023-03-29,5,rotation,-0.030662393407768482,-0.0365557394094167,-0.0365557394094167,0.0,0.09696282937904055,0.0060059189791139556,0.033342430558459535
robust_1.25__calmar,2023/23,XRP,2023-03-29,2023-04-01,3,stop,-0.0040351790107366085,-0.006468585190880449,,,0.26786659608258323,-0.017492711370262426,-0.012465303273221928
robust_1.25__calmar,2023/24,XRP,2023-04-07,2023-04-13,6,rotation,-0.0003170660498852413,0.004176610978520179,0.066142942295077,-0.06196633131655682,0.36806495263870076,0.03957836117740654,-0.05882352941176472
robust_1.25__calmar,2023/25,LTC,2023-04-13,2023-04-14,1,rotation,0.0218363496509236,0.022917345497990738,0.01625297317625396,0.006664372321736778,0.2355100970364541,-0.020093407190181378,-0.09407517519643249
robust_1.25__calmar,2023/26,XRP,2023-04-14,2023-04-17,3,rotation,0.011198511035076714,0.01639344262295106,-0.0022776178448296047,0.018671060467780665,0.35580021482277124,-0.12353629976580793,-0.11463133640553003
robust_1.25__calmar,2023/27,ADA,2023-04-17,2023-04-20,3,rotation,-0.0955138126473795,-0.07734929078014185,-0.04974680461684777,-0.027602486163294082,0.39181286549707584,-0.15004432624113473,-0.01489310593322124
robust_1.25__calmar,2023/28,DOGE,2023-04-20,2023-04-23,3,rotation,-0.04986989388882157,-0.08626379879367252,-0.03403988596073915,-0.05222391283293337,0.2632214765100671,-0.08797086605212245,-0.009714783908332358
robust_1.25__calmar,2023/29,ETH,2023-04-23,2023-04-24,1,rotation,-0.010101645448055153,-0.006488205445610684,-0.00813391882977399,0.0016457133841633054,0.06599090138554953,-0.0021769636692510197,-0.01679905048845065
robust_1.25__calmar,2023/30,BNB,2023-04-24,2023-04-28,4,stop,-0.03801263001821919,-0.028699201937982477,,,0.00850030358227083,-0.006352087114337657,0.016779053492597562
robust_1.25__calmar,2023/31,ADA,2023-04-29,2023-05-02,3,rotation,-0.050106551549213715,-0.04376854599406532,-0.04242095900986942,-0.0013475869841959032,0.11409942950285257,-0.06355093966369929,-0.06051202482544604
robust_1.25__calmar,2023/32,BNB,2023-05-02,2023-05-04,2,rotation,-0.0126043443091466,-0.007612667478684498,0.03412751627639188,-0.04174018375507638,0.06500473335437063,-0.049634591961023045,-0.05645903651426809
robust_1.25__calmar,2023/33,TRX,2023-05-04,2023-05-08,4,stop,-0.028441548574275107,-0.020440211069081782,,,0.06198220312979452,-0.02252057167605015,0.03545685798611942
robust_1.25__calmar,2023/34,TRX,2023-05-12,2023-05-26,14,stop,0.11857943283574959,0.11595919448216319,,,0.030163447251114528,0.043561724748966135,0.0937804000251028
robust_1.25__calmar,2023/35,TRX,2023-05-30,2023-05-31,1,rotation,5.1769146125700636e-05,0.003285151116951379,-0.0015142561811396504,0.00479940729809103,0.16124193790310493,0.027726675427069747,0.0052390307793057644
robust_1.25__calmar,2023/36,LTC,2023-05-31,2023-06-01,1,rotation,-0.026215251904779198,-0.019837398373983683,-0.017477546896681906,-0.0023598514773017776,-0.0024154589371980784,-0.03685636856368568,-0.021234240212342437
robust_1.25__calmar,2023/37,XRP,2023-06-01,2023-06-06,5,stop,-0.030939624421761888,-0.02227896291403797,,,0.10626992561105197,0.013353977162763542,0.027735273568010754
robust_1.25__calmar,2023/38,XRP,2023-06-11,2023-06-15,4,stop,-0.05768069042877865,-0.05229919084270773,,,0.2502904950034859,-0.03927373199131645,0.028321532694710605
robust_1.25__calmar,2023/39,BTC,2023-06-22,2023-07-02,10,rotation,0.008330748110185615,0.019737686575499236,0.019737686575499236,0.0,0.058330448358705045,0.015117078845058085,-0.013901503634027534
robust_1.25__calmar,2023/40,LTC,2023-07-02,2023-07-05,3,stop,-0.025638694445206816,-0.05571584435698851,,,0.20216766202167658,-0.11223155929038275,-0.04867690264337776
robust_1.25__calmar,2023/41,SOL,2023-07-13,2023-07-14,1,rotation,0.12340747630663679,0.18604651162790709,0.03535977616853181,0.15068673545937528,0.41929260450160766,0.1573187414500683,-0.019607843137254943
robust_1.25__calmar,2023/42,LTC,2023-07-14,2023-07-15,1,rotation,-0.03003133601812041,-0.06607756504663709,-0.03631403471011685,-0.02976353033652024,0.24141935483870958,-0.07619047619047614,-0.03185449957947861
robust_1.25__calmar,2023/43,XRP,2023-07-15,2023-07-16,1,rotation,-0.0015152199132480275,-0.004736695458344875,-0.000741620480337768,-0.003995074978007107,0.5703004622496148,0.021315129562552215,0.03359462486002229
robust_1.25__calmar,2023/44,SOL,2023-07-16,2023-07-20,4,rotation,-0.026440713560665702,-0.04222788496541685,-0.012555827890306626,-0.029672057075110225,0.8418508287292819,-0.09865307608299956,-0.04599011782592155
robust_1.25__calmar,2023/45,XRP,2023-07-20,2023-08-05,16,rotation,-0.0444682467714838,-0.2246889485240302,-0.026587462524085392,-0.19810148599994482,0.5979868529170091,-0.12917784825567213,-0.012586532410320928
robust_1.25__calmar,2023/46,LINK,2023-08-05,2023-08-07,2,rotation,-0.005010435211766886,-0.0058798824023519325,-0.0008782716219001285,-0.005001610780451804,0.0926238307008127,0.041859162816743734,0.043796648359385904
robust_1.25__calmar,2023/47,DOGE,2023-08-07,2023-08-08,1,rotation,-0.011724252748197002,-0.009829002288945898,0.004215765512267211,-0.01404476780121311,0.16746337702390113,0.005655042412818112,-0.03549088931193889
robust_1.25__calmar,2023/48,LINK,2023-08-08,2023-08-12,4,rotation,-0.0006893665008943074,0.022379912663755386,0.007358856542692971,0.015021056121062415,0.15367121507472392,-0.03889192139737996,-0.17498665242925782
robust_1.25__calmar,2023/49,DOGE,2023-08-12,2023-08-15,3,rotation,-0.016149011270514,-0.013731185635067367,0.0001665192914297453,-0.013897704926497112,0.16237745098039214,-0.157776604172168,-0.16211512717536802
robust_1.25__calmar,2023/50,SOL,2023-08-16,2023-08-18,2,rotation,-0.11086844778536238,-0.09368465077373478,-0.08823969580832336,-0.005444954965411419,-0.0830298616168973,-0.09075700543705567,-0.057683433317951116
robust_1.25__calmar,2023/51,TRX,2023-08-31,2023-09-01,1,rotation,0.012756954800043501,0.014680597804523243,-0.049788296625749684,0.06446889443027293,-0.03337917239654964,0.047083719084777265,0.03167361835245042
robust_1.25__calmar,2023/52,LINK,2023-09-21,2023-09-23,2,rotation,0.004451417872205708,0.007528594179817549,-0.020087365866408913,0.027615960046226462,0.1006430868167203,0.1303025915737659,0.17703693059347625
robust_1.25__calmar,2023/53,LINK,2023-09-30,2023-10-01,1,rotation,0.024914416358434804,0.0305775764439411,0.002066751502213471,0.02851082494172763,0.260413303196642,-0.053227633069082625,-0.06312576312576301
robust_1.25__calmar,2023/54,LINK,2023-10-02,2023-10-04,2,rotation,-0.0847885035043007,-0.08009437476716752,-0.020224288007750668,-0.05987008675941685,0.3932641605715259,-0.09648578169626243,-0.0022948164146868733
robust_1.25__calmar,2023/55,SOL,2023-10-04,2023-10-06,2,rotation,-0.0397933893809727,-0.03854299025836516,-0.0005855661232132547,-0.03795742413515191,0.19846153846153847,-0.06776789495976276,-0.037885462555066085
robust_1.25__calmar,2023/56,LINK,2023-10-06,2023-10-08,2,rotation,0.0030783782774254226,0.0069621100548935555,0.019929669005074313,-0.012967558950180758,0.27644710578842324,-0.02851787387869864,-0.0130301821566281
robust_1.25__calmar,2023/57,SOL,2023-10-08,2023-10-10,2,rotation,-0.05028218682007471,-0.05152425933877203,-0.013111361260121468,-0.03841289807865056,0.1919551934826884,-0.058394160583941535,0.08329560887279319
robust_1.25__calmar,2023/58,LINK,2023-10-10,2023-10-11,1,rotation,-0.004956272373093502,-0.002336448598130758,-0.007248971733359588,0.00491252313522883,0.2218152866242038,0.006047278724574001,0.013362722138035465
robust_1.25__calmar,2023/59,SOL,2023-10-11,2023-10-13,2,rotation,-0.0357517399757776,-0.037087290818634155,-0.023018884181595367,-0.014068406637038788,0.13683127572016462,0.05924920850293991,0.2696101456082669
robust_1.25__calmar,2023/60,SOL,2023-10-17,2023-10-24,7,rotation,0.21828239092017157,0.33110647181628394,0.16031917734152445,0.1707872944747595,0.14576802507836994,0.2597077244258874,0.20451693851944786
robust_1.25__calmar,2023/61,LINK,2023-10-24,2023-11-01,8,rotation,0.03789746802661204,0.07317073170731714,0.047468717105750624,0.025702014601566514,0.46450129347513647,0.07326526753639628,0.3142177589852009
robust_1.25__calmar,2023/62,SOL,2023-11-01,2023-11-03,2,stop,0.029883759056767198,0.04764384274928424,,,0.6350023397285913,0.12288466545170551,0.40830019880715707
robust_1.25__calmar,2023/63,SOL,2023-11-09,2023-11-10,1,rotation,0.0296286427342563,0.050556586270871895,0.03021441291328042,0.020342173357591475,0.8488372093023258,0.3404452690166977,0.29161147902869766
robust_1.25__calmar,2023/64,LINK,2023-11-10,2023-11-13,3,rotation,0.04737883405800726,0.09737725124974306,0.00989152913672875,0.08748572211301431,1.05043980208906,-0.061699650756693813,-0.09659906396255835
robust_1.25__calmar,2023/65,SOL,2023-11-13,2023-11-17,4,stop,0.004259944907284153,-0.0003178116395253783,,,1.6475563909774436,0.005331437711036058,0.010806406873115293
robust_1.25__calmar,2023/66,AVAX,2023-11-18,2023-12-09,21,rotation,0.1742408332537321,0.38742023701002726,0.20639942579200077,0.1810208112180265,1.3857142857142861,-0.026435733819507812,0.3869908015768724
robust_1.25__calmar,2023/67,ADA,2023-12-09,2023-12-11,2,stop,0.05934009979354266,0.060839879564519084,,,0.29698177676537596,0.11420714940421628,0.04045675641274471
robust_1.25__calmar,2023/68,AVAX,2023-12-12,2023-12-18,6,stop,-0.009612154859507498,-0.0067147581472959406,,,1.5196743554952512,0.04468980021030511,0.27512366118835807
robust_1.25__calmar,2023/69,AVAX,2023-12-23,2023-12-26,3,stop,-0.04452018391306077,-0.0784886206267078,,,1.4169295478443744,-0.1327453142227123,-0.028249001443580446
robust_1.25__calmar,2023/70,SOL,2023-12-28,2023-12-31,3,boundary_exit,-0.025949786036805114,-0.048634493078937524,,,0.9539690811186381,-0.01879910213243552,-0.1207235548564688
robust_1.25__calmar,2024/1,SOL,2024-01-01,2024-01-23,22,stop,-0.04247260218114644,-0.19522053922802762,,,0.7183811129848232,-0.0377506881635864,0.23866743363888054
robust_1.25__calmar,2024/2,SOL,2024-01-29,2024-02-25,27,rotation,0.010318333138095288,0.08365454734868227,0.22690748863042898,-0.1432529412817467,-0.07387033398821219,-0.0034378581102197936,0.2512978273408959
robust_1.25__calmar,2024/3,AVAX,2024-02-25,2024-03-05,9,rotation,0.04900537843842075,0.17219804134929295,0.32340661039039387,-0.15120856904110092,0.1512820512820514,0.15832426550598488,0.2875377117660709
robust_1.25__calmar,2024/4,SOL,2024-03-05,2024-03-07,2,rotation,-0.006278821310287109,-0.01846015308419613,-0.03182134085790911,0.01336118777371298,0.29409425333068206,0.1334984241332735,0.3505351681957185
robust_1.25__calmar,2024/5,AVAX,2024-03-07,2024-03-10,3,rotation,0.009335271970984082,0.032723772858517686,0.033889860526161275,-0.0011660876676435894,0.1307714367651276,0.2981231953801733,0.3618359739049395
robust_1.25__calmar,2024/6,SOL,2024-03-10,2024-03-13,3,rotation,0.010406983328342334,0.04684684684684681,0.04594597126649469,0.0009008755803521229,0.431579988135258,0.39889119889119895,0.26949556467628755
robust_1.25__calmar,2024/7,AVAX,2024-03-13,2024-03-19,6,rotation,0.015229060646092144,0.09300648882480189,-0.05377036332083074,0.14677685214563263,0.22114427860696528,0.028478731074261132,-0.08014511873350927
robust_1.25__calmar,2024/8,SOL,2024-03-19,2024-03-21,2,rotation,-0.0058083373517391484,-0.021233156390363384,0.0034094068924714893,-0.024642563282834873,0.8296021027825615,-0.027868517762351885,-0.01110763454317898
robust_1.25__calmar,2024/9,AVAX,2024-03-21,2024-03-22,1,rotation,-0.008867774520808763,-0.05644171779141105,-0.034481315072660834,-0.021960402718750216,0.3310995284189626,-0.04241893076248893,-0.009288500835965108
robust_1.25__calmar,2024/10,SOL,2024-03-22,2024-04-12,21,stop,-0.02491909277954735,-0.14666885989897427,,,0.719447682237963,0.06993201827705331,-0.06947165550295376
robust_1.25__calmar,2024/11,BNB,2024-04-13,2024-05-22,39,rotation,0.005679452461403348,0.038448623237071766,0.045172485105008375,-0.006723861867936609,0.12483720930232556,-0.0414707857622566,-0.036863379143088015
robust_1.25__calmar,2024/12,DOGE,2024-05-22,2024-06-05,14,rotation,-0.011697546861983484,-0.052105974270105104,0.005552376577977469,-0.057658350848082573,0.019249692496924986,-0.03741996122892555,-0.0938894397620228
robust_1.25__calmar,2024/13,BNB,2024-06-05,2024-06-10,5,stop,-0.030261484828364608,-0.08297002790074748,,,0.06948949974389618,-0.09668951436488271,-0.038974493377321395
