date,open,high,low,close,volume
2024-07-28,0.59560000,0.61610000,0.59100000,0.60120000,182173334.00000000
2024-07-29,0.60120000,0.61240000,0.59210000,0.60190000,235245176.00000000
2024-07-30,0.60190000,0.63790000,0.59530000,0.62770000,431409390.00000000
2024-07-31,0.62780000,0.65860000,0.62170000,0.62300000,473184106.00000000
2024-08-01,0.62300000,0.63030000,0.56800000,0.59640000,423266147.00000000
2024-08-02,0.59650000,0.59700000,0.54640000,0.56070000,410967898.00000000
2024-08-03,0.56060000,0.57770000,0.54060000,0.55580000,265483095.00000000
2024-08-04,0.55580000,0.55900000,0.51360000,0.52280000,240108087.00000000
2024-08-05,0.52290000,0.52570000,0.43190000,0.48890000,1250454532.00000000
2024-08-06,0.48890000,0.51880000,0.48770000,0.50620000,410337831.00000000
2024-08-07,0.50620000,0.64340000,0.49220000,0.60020000,1000802326.00000000
2024-08-08,0.60030000,0.64240000,0.57850000,0.61660000,730482227.00000000
2024-08-09,0.61660000,0.62450000,0.56560000,0.58050000,456932445.00000000
2024-08-10,0.58050000,0.60220000,0.57790000,0.58410000,213745629.00000000
2024-08-11,0.58410000,0.59350000,0.54520000,0.55280000,251097812.00000000
2024-08-12,0.55280000,0.57950000,0.55010000,0.56840000,355253164.00000000
2024-08-13,0.56830000,0.58340000,0.56260000,0.57700000,252380249.00000000
2024-08-14,0.57700000,0.58280000,0.56410000,0.56870000,253532158.00000000
2024-08-15,0.56870000,0.57420000,0.55040000,0.56070000,267098570.00000000
2024-08-16,0.56080000,0.57230000,0.55350000,0.56380000,234628410.00000000
2024-08-17,0.56370000,0.57100000,0.56110000,0.56650000,68057519.00000000
2024-08-18,0.56640000,0.58450000,0.56250000,0.56310000,119904362.00000000
2024-08-19,0.56310000,0.60910000,0.56080000,0.59850000,387069502.00000000
2024-08-20,0.59840000,0.61500000,0.58750000,0.59370000,276882583.00000000
2024-08-21,0.59370000,0.60560000,0.58400000,0.59990000,274275573.00000000
2024-08-22,0.60000000,0.60490000,0.59230000,0.59760000,207559419.00000000
2024-08-23,0.59770000,0.61600000,0.59090000,0.61090000,297079009.00000000
2024-08-24,0.61090000,0.63100000,0.60430000,0.61270000,242435317.00000000
2024-08-25,0.61260000,0.61400000,0.59500000,0.60000000,163663049.00000000
2024-08-26,0.60000000,0.60210000,0.57820000,0.58740000,236874640.00000000
2024-08-27,0.58730000,0.60030000,0.55280000,0.56660000,331644513.00000000
2024-08-28,0.56670000,0.58450000,0.55580000,0.56930000,312994647.00000000
2024-08-29,0.56920000,0.57700000,0.55730000,0.56190000,209040650.00000000
2024-08-30,0.56180000,0.56780000,0.54620000,0.56670000,258840588.00000000
2024-08-31,0.56670000,0.57210000,0.56240000,0.56620000,67155202.00000000
2024-09-01,0.56620000,0.56670000,0.54340000,0.54720000,121191438.00000000
2024-09-02,0.54710000,0.56880000,0.54430000,0.56770000,174750033.00000000
2024-09-03,0.56770000,0.57240000,0.55650000,0.55720000,179781483.00000000
2024-09-04,0.55720000,0.56480000,0.53260000,0.55790000,272577067.00000000
2024-09-05,0.55790000,0.55980000,0.53990000,0.54440000,213816210.00000000
2024-09-06,0.54450000,0.54730000,0.50260000,0.52110000,382035412.00000000
2024-09-07,0.52110000,0.53290000,0.51970000,0.52480000,82924642.00000000
2024-09-08,0.52490000,0.53160000,0.52080000,0.52950000,67909459.00000000
2024-09-09,0.52950000,0.54310000,0.52690000,0.53950000,168358952.00000000
2024-09-10,0.53950000,0.54280000,0.53370000,0.54080000,135693250.00000000
2024-09-11,0.54070000,0.54130000,0.52310000,0.53480000,187554599.00000000
2024-09-12,0.53470000,0.58840000,0.53340000,0.56260000,380827353.00000000
2024-09-13,0.56250000,0.57450000,0.55560000,0.57280000,270151559.00000000
2024-09-14,0.57270000,0.59920000,0.57040000,0.59560000,231500545.00000000
2024-09-15,0.59560000,0.59580000,0.56860000,0.57060000,126437096.00000000
2024-09-16,0.57060000,0.59160000,0.55980000,0.58660000,247830927.00000000
2024-09-17,0.58650000,0.59340000,0.57890000,0.58390000,173044465.00000000
2024-09-18,0.58380000,0.58580000,0.56200000,0.58520000,204818640.00000000
2024-09-19,0.58520000,0.59450000,0.58100000,0.58680000,222336927.00000000
2024-09-20,0.58680000,0.59300000,0.57630000,0.58510000,217408757.00000000
2024-09-21,0.58510000,0.61280000,0.58000000,0.59760000,144964801.00000000
2024-09-22,0.59770000,0.60530000,0.57780000,0.58710000,120373196.00000000
2024-09-23,0.58710000,0.59600000,0.57870000,0.58470000,161038706.00000000
2024-09-24,0.58480000,0.59270000,0.58140000,0.59110000,169233403.00000000
2024-09-25,0.59120000,0.59570000,0.58240000,0.58310000,179932001.00000000
2024-09-26,0.58310000,0.59640000,0.57390000,0.59050000,226481301.00000000
2024-09-27,0.59050000,0.59720000,0.58240000,0.58880000,222819497.00000000
2024-09-28,0.58890000,0.62590000,0.58560000,0.61380000,442520365.00000000
2024-09-29,0.61390000,0.66490000,0.60760000,0.64120000,442349596.00000000
2024-09-30,0.64120000,0.65480000,0.60880000,0.61140000,396654376.00000000
2024-10-01,0.61140000,0.63420000,0.57780000,0.59670000,579510147.00000000
2024-10-02,0.59680000,0.60690000,0.52670000,0.53830000,634074670.00000000
2024-10-03,0.53830000,0.54450000,0.50680000,0.52170000,562879573.00000000
2024-10-04,0.52180000,0.53900000,0.51000000,0.53400000,341840613.00000000
2024-10-05,0.53400000,0.53520000,0.52600000,0.52940000,107009165.00000000
2024-10-06,0.52940000,0.53720000,0.52790000,0.53360000,90314821.00000000
2024-10-07,0.53360000,0.54590000,0.52860000,0.52860000,246483895.00000000
2024-10-08,0.52870000,0.53580000,0.52090000,0.53100000,164201090.00000000
2024-10-09,0.53100000,0.53460000,0.52100000,0.52450000,169687079.00000000
2024-10-10,0.52450000,0.54500000,0.52280000,0.53050000,267008101.00000000
2024-10-11,0.53050000,0.54190000,0.52960000,0.53880000,196729073.00000000
2024-10-12,0.53870000,0.54320000,0.53530000,0.53930000,83887179.00000000
2024-10-13,0.53930000,0.53950000,0.52520000,0.53210000,94059459.00000000
2024-10-14,0.53210000,0.55240000,0.52820000,0.54830000,219397937.00000000
2024-10-15,0.54840000,0.55560000,0.53150000,0.54170000,283568637.00000000
2024-10-16,0.54170000,0.55380000,0.53750000,0.54820000,222285502.00000000
2024-10-17,0.54810000,0.56660000,0.54190000,0.54410000,312103613.00000000
2024-10-18,0.54410000,0.55320000,0.53970000,0.54650000,219767509.00000000
2024-10-19,0.54650000,0.55000000,0.54060000,0.54400000,90144479.00000000
2024-10-20,0.54400000,0.54900000,0.53660000,0.54820000,117461950.00000000
2024-10-21,0.54820000,0.56080000,0.54090000,0.54490000,283328526.00000000
2024-10-22,0.54490000,0.54980000,0.52910000,0.53390000,250206589.00000000
2024-10-23,0.53380000,0.53410000,0.51170000,0.52580000,211146628.00000000
2024-10-24,0.52590000,0.53380000,0.52410000,0.53200000,195840193.00000000
2024-10-25,0.53200000,0.53220000,0.48600000,0.50220000,350905027.00000000
2024-10-26,0.50220000,0.51540000,0.49890000,0.51340000,121828009.00000000
2024-10-27,0.51350000,0.51800000,0.51080000,0.51680000,65734998.00000000
2024-10-28,0.51680000,0.52170000,0.51130000,0.51950000,159504690.00000000
2024-10-29,0.51950000,0.53050000,0.51850000,0.52840000,220863830.00000000
2024-10-30,0.52850000,0.52850000,0.51940000,0.52290000,177555669.00000000
2024-10-31,0.52290000,0.52380000,0.50310000,0.50950000,195063825.00000000
2024-11-01,0.50960000,0.52440000,0.50250000,0.51310000,277144347.00000000
2024-11-02,0.51300000,0.51600000,0.50630000,0.51030000,68679320.00000000
2024-11-03,0.51030000,0.51110000,0.49170000,0.50300000,176012483.00000000
2024-11-04,0.50300000,0.51470000,0.49570000,0.50350000,211259474.00000000
2024-11-05,0.50350000,0.51910000,0.50190000,0.51400000,190711816.00000000
2024-11-06,0.51400000,0.54690000,0.51400000,0.54180000,452294069.00000000
2024-11-07,0.54180000,0.57850000,0.53770000,0.55560000,348528218.00000000
2024-11-08,0.55560000,0.56000000,0.54130000,0.55370000,261155203.00000000
2024-11-09,0.55370000,0.56200000,0.54360000,0.55930000,230978970.00000000
2024-11-10,0.55920000,0.61870000,0.55550000,0.58840000,712821995.00000000
2024-11-11,0.58850000,0.63300000,0.57030000,0.62070000,661084405.00000000
2024-11-12,0.62080000,0.73980000,0.59680000,0.70400000,1776854012.00000000
2024-11-13,0.70420000,0.74800000,0.64000000,0.68980000,1208545721.00000000
2024-11-14,0.68970000,0.84730000,0.68220000,0.77360000,1349353792.00000000
2024-11-15,0.77360000,0.92790000,0.77040000,0.89220000,1413430891.00000000
2024-11-16,0.89210000,1.26980000,0.87780000,1.12090000,2373030780.00000000
2024-11-17,1.12080000,1.16030000,1.00260000,1.05430000,1245814358.00000000
2024-11-18,1.05450000,1.18650000,1.05430000,1.11370000,941344489.00000000
2024-11-19,1.11380000,1.14800000,1.06880000,1.10030000,562678894.00000000
2024-11-20,1.10040000,1.15100000,1.05560000,1.10410000,609804658.00000000
2024-11-21,1.10420000,1.26430000,1.07740000,1.24700000,1050788977.00000000
2024-11-22,1.24710000,1.50000000,1.24700000,1.47260000,1597772473.98000000
2024-11-23,1.47260000,1.63000000,1.40330000,1.46850000,1243933645.71000000
2024-11-24,1.46860000,1.51300000,1.27750000,1.43310000,960628070.00000000
2024-11-25,1.43340000,1.53930000,1.35500000,1.41420000,912385354.00000000
2024-11-26,1.41420000,1.45880000,1.28330000,1.39840000,777417208.00000000
2024-11-27,1.39840000,1.52170000,1.35240000,1.46960000,594887636.00000000
2024-11-28,1.46960000,1.54650000,1.42920000,1.54210000,440541778.00000000
2024-11-29,1.54200000,1.81490000,1.52330000,1.80060000,1055874162.77000000
2024-11-30,1.80050000,1.95750000,1.76350000,1.95130000,1118556534.97000000
2024-12-01,1.95140000,2.35000000,1.84750000,2.29370000,1171510986.43000000
2024-12-02,2.29370000,2.87230000,2.20110000,2.72450000,2543716698.49000000
2024-12-03,2.72440000,2.90920000,2.25000000,2.51020000,1955605237.21000000
2024-12-04,2.51030000,2.68000000,2.28000000,2.35740000,1127878148.00000000
2024-12-05,2.35740000,2.49420000,2.17430000,2.24460000,1095218093.00000000
2024-12-06,2.24450000,2.46370000,2.22520000,2.42570000,671195786.00000000
2024-12-07,2.42570000,2.61960000,2.38400000,2.60990000,541326545.00000000
2024-12-08,2.60990000,2.64690000,2.48430000,2.60130000,456273582.00000000
2024-12-09,2.60130000,2.60760000,2.00120000,2.21240000,991793616.00000000
2024-12-10,2.21240000,2.42000000,1.90000000,2.37090000,1376683984.00000000
2024-12-11,2.37080000,2.47030000,2.23030000,2.39410000,696138801.00000000
2024-12-12,2.39420000,2.48400000,2.30800000,2.33840000,528351934.00000000
2024-12-13,2.33850000,2.47880000,2.28400000,2.42170000,468083967.00000000
2024-12-14,2.42180000,2.53190000,2.35480000,2.40050000,347447120.00000000
2024-12-15,2.40060000,2.47300000,2.36770000,2.44690000,275970977.00000000
2024-12-16,2.44700000,2.58720000,2.33330000,2.48410000,603893921.00000000
2024-12-17,2.48420000,2.72810000,2.44010000,2.56730000,745688394.00000000
2024-12-18,2.56720000,2.59210000,2.24780000,2.31030000,759860891.00000000
2024-12-19,2.31020000,2.43170000,2.15950000,2.23900000,811210695.00000000
2024-12-20,2.23910000,2.35500000,1.96010000,2.27930000,1110347016.00000000
2024-12-21,2.27930000,2.38580000,2.19150000,2.23800000,451599864.00000000
2024-12-22,2.23790000,2.29380000,2.16040000,2.20310000,310318499.00000000
2024-12-23,2.20320000,2.27890000,2.13080000,2.26170000,388820902.00000000
2024-12-24,2.26160000,2.35070000,2.21380000,2.32380000,249021066.00000000
2024-12-25,2.32380000,2.33250000,2.26150000,2.29730000,162014998.00000000
2024-12-26,2.29730000,2.31640000,2.12770000,2.15590000,266397920.00000000
2024-12-27,2.15590000,2.23790000,2.11490000,2.14660000,254236575.00000000
2024-12-28,2.14670000,2.20760000,2.13430000,2.18430000,106144470.00000000
2024-12-29,2.18430000,2.19760000,2.07110000,2.09420000,129587392.00000000
2024-12-30,2.09410000,2.15260000,1.99540000,2.05870000,326304793.00000000
2024-12-31,2.05870000,2.14910000,2.01260000,2.08360000,202867597.00000000
2025-01-01,2.08360000,2.35450000,2.08110000,2.33280000,340770274.00000000
2025-01-02,2.33290000,2.45220000,2.32970000,2.40240000,361196381.00000000
2025-01-03,2.40240000,2.47980000,2.39660000,2.45470000,233672728.00000000
2025-01-04,2.45460000,2.50900000,2.39990000,2.42010000,179793926.00000000
2025-01-05,2.42010000,2.42850000,2.32730000,2.39940000,155537860.00000000
2025-01-06,2.39930000,2.45840000,2.36740000,2.42000000,194293277.00000000
2025-01-07,2.42000000,2.46830000,2.25720000,2.27120000,342477338.00000000
2025-01-08,2.27120000,2.39860000,2.20010000,2.37310000,401036029.00000000
2025-01-09,2.37300000,2.39560000,2.23510000,2.27220000,294585086.00000000
2025-01-10,2.27220000,2.36990000,2.24650000,2.34140000,248018278.00000000
2025-01-11,2.34140000,2.60360000,2.32490000,2.57640000,349172496.00000000
2025-01-12,2.57640000,2.58350000,2.47000000,2.50460000,222912333.00000000
2025-01-13,2.50450000,2.56340000,2.32970000,2.52320000,515356746.00000000
2025-01-14,2.52320000,2.70000000,2.51260000,2.66730000,397227342.00000000
2025-01-15,2.66730000,3.20000000,2.64920000,3.14290000,1062630122.23000000
2025-01-16,3.14300000,3.40000000,2.92280000,3.24510000,1110371222.20000000
2025-01-17,3.24500000,3.35440000,3.17580000,3.29220000,529933494.00000000
2025-01-18,3.29230000,3.29960000,3.05800000,3.26970000,458088944.00000000
2025-01-19,3.26970000,3.29290000,2.82770000,2.95870000,663328805.00000000
2025-01-20,2.95860000,3.36950000,2.90900000,3.10530000,838761258.00000000
2025-01-21,3.10530000,3.24600000,3.01240000,3.17380000,376423502.00000000
2025-01-22,3.17390000,3.28540000,3.12370000,3.18030000,291761274.00000000
2025-01-23,3.18020000,3.18680000,3.03740000,3.11940000,305314846.00000000
2025-01-24,3.11940000,3.20310000,3.05500000,3.10090000,232626964.00000000
2025-01-25,3.10080000,3.14460000,3.07840000,3.10800000,99489857.00000000
2025-01-26,3.10790000,3.14430000,3.01150000,3.02230000,128937813.00000000
2025-01-27,3.02220000,3.05870000,2.65590000,3.05520000,660056174.00000000
2025-01-28,3.05520000,3.21400000,3.00620000,3.05720000,369470786.00000000
2025-01-29,3.05720000,3.13630000,2.96730000,3.06830000,254756655.00000000
2025-01-30,3.06830000,3.15440000,3.04660000,3.12760000,173143314.00000000
2025-01-31,3.12760000,3.13330000,3.00300000,3.03610000,162235322.00000000
2025-02-01,3.03610000,3.07270000,2.82810000,2.87780000,173601404.00000000
2025-02-02,2.87790000,2.95590000,2.46030000,2.58000000,684089012.00000000
2025-02-03,2.58010000,2.78140000,1.77110000,2.70010000,1866758972.00000000
2025-02-04,2.70000000,2.78740000,2.42090000,2.52740000,621552965.00000000
2025-02-05,2.52750000,2.56920000,2.33840000,2.38100000,338815093.00000000
2025-02-06,2.38100000,2.46990000,2.27720000,2.32500000,322896937.00000000
2025-02-07,2.32510000,2.54200000,2.26550000,2.39680000,447487945.00000000
2025-02-08,2.39690000,2.43720000,2.35060000,2.41900000,154717204.00000000
2025-02-09,2.41900000,2.50790000,2.31130000,2.39280000,204205603.00000000
2025-02-10,2.39280000,2.47330000,2.32350000,2.42370000,207257933.00000000
2025-02-11,2.42380000,2.52900000,2.37080000,2.41310000,248182176.00000000
2025-02-12,2.41300000,2.49620000,2.33230000,2.47340000,227957636.00000000
2025-02-13,2.47340000,2.60610000,2.41540000,2.55990000,212478703.00000000
2025-02-14,2.56000000,2.83560000,2.53000000,2.73840000,407541122.00000000
2025-02-15,2.73840000,2.83350000,2.71300000,2.76190000,184181907.00000000
2025-02-16,2.76190000,2.80540000,2.68790000,2.72830000,132387997.00000000
2025-02-17,2.72830000,2.76480000,2.60750000,2.65990000,212813356.00000000
2025-02-18,2.65990000,2.66990000,2.46930000,2.56280000,227170019.00000000
2025-02-19,2.56290000,2.74700000,2.51210000,2.73780000,208222691.00000000
2025-02-20,2.73780000,2.74900000,2.66710000,2.68770000,161213675.00000000
2025-02-21,2.68780000,2.71600000,2.50760000,2.57210000,257754207.00000000
2025-02-22,2.57220000,2.60990000,2.55050000,2.57400000,92516652.00000000
2025-02-23,2.57400000,2.60160000,2.52010000,2.57630000,91398009.00000000
2025-02-24,2.57630000,2.60900000,2.23360000,2.27830000,351034781.00000000
2025-02-25,2.27840000,2.36630000,2.06370000,2.32220000,762421577.00000000
2025-02-26,2.32220000,2.33140000,2.15070000,2.19820000,364125565.00000000
2025-02-27,2.19830000,2.25770000,2.14530000,2.19850000,229741926.00000000
2025-02-28,2.19850000,2.20170000,1.95100000,2.14530000,463166339.00000000
2025-03-01,2.14540000,2.21990000,2.12140000,2.19160000,145588191.00000000
2025-03-02,2.19170000,2.99900000,2.17350000,2.93960000,806955619.00000000
2025-03-03,2.93950000,2.96760000,2.29760000,2.38730000,770790136.00000000
2025-03-04,2.38730000,2.53880000,2.21230000,2.45430000,569915093.00000000
2025-03-05,2.45420000,2.54090000,2.40800000,2.49980000,254905967.00000000
2025-03-06,2.49980000,2.64610000,2.47070000,2.60010000,293494998.00000000
2025-03-07,2.60000000,2.62170000,2.34350000,2.38550000,454234094.00000000
2025-03-08,2.38550000,2.41060000,2.30130000,2.32610000,119040944.00000000
2025-03-09,2.32620000,2.35100000,2.08300000,2.13870000,276711052.00000000
2025-03-10,2.13880000,2.26130000,1.99250000,2.02160000,391223631.00000000
2025-03-11,2.02160000,2.21380000,1.90000000,2.17110000,382420244.00000000
2025-03-12,2.17100000,2.27690000,2.13330000,2.23960000,277560410.00000000
2025-03-13,2.23950000,2.34700000,2.21370000,2.25270000,243896593.00000000
2025-03-14,2.25260000,2.38930000,2.23710000,2.35640000,197286469.00000000
2025-03-15,2.35640000,2.47510000,2.35250000,2.39110000,150056936.00000000
2025-03-16,2.39110000,2.41090000,2.26770000,2.29380000,151974757.00000000
2025-03-17,2.29380000,2.37880000,2.29150000,2.33820000,133923496.00000000
2025-03-18,2.33810000,2.33990000,2.22250000,2.28510000,164719299.00000000
2025-03-19,2.28510000,2.59000000,2.26530000,2.54690000,462181815.00000000
2025-03-20,2.54690000,2.56380000,2.38900000,2.43610000,225573092.00000000
2025-03-21,2.43600000,2.46690000,2.35640000,2.38090000,143033066.00000000
2025-03-22,2.38090000,2.41700000,2.35940000,2.37110000,69083565.00000000
2025-03-23,2.37120000,2.44090000,2.36500000,2.43930000,82171646.00000000
2025-03-24,2.43920000,2.50440000,2.41340000,2.45010000,140591390.00000000
2025-03-25,2.45010000,2.47830000,2.40710000,2.44920000,107306341.00000000
2025-03-26,2.44910000,2.47940000,2.32800000,2.34940000,140813082.00000000
2025-03-27,2.34940000,2.39000000,2.30210000,2.34100000,121906802.00000000
2025-03-28,2.34110000,2.34330000,2.15350000,2.20730000,211389681.00000000
2025-03-29,2.20720000,2.22670000,2.06070000,2.13510000,188344703.00000000
2025-03-30,2.13520000,2.21420000,2.10770000,2.13690000,143436566.00000000
2025-03-31,2.13710000,2.14150000,2.02380000,2.08990000,225359911.00000000
2025-04-01,2.08990000,2.19990000,2.06500000,2.13870000,206149959.00000000
2025-04-02,2.13870000,2.23300000,1.98410000,2.02370000,312902782.00000000
2025-04-03,2.02370000,2.08200000,1.96000000,2.06480000,283049149.00000000
2025-04-04,2.06480000,2.16260000,2.01600000,2.13020000,249538859.00000000
2025-04-05,2.13030000,2.17640000,2.11390000,2.14420000,79039409.00000000
2025-04-06,2.14430000,2.15920000,1.86250000,1.92180000,247306320.00000000
2025-04-07,1.92180000,2.01090000,1.61340000,1.89870000,862282234.00000000
2025-04-08,1.89860000,1.97500000,1.77700000,1.79630000,331058344.00000000
2025-04-09,1.79650000,2.08970000,1.72180000,2.05290000,517714914.00000000
2025-04-10,2.05290000,2.05720000,1.92230000,1.96580000,224691548.00000000
2025-04-11,1.96570000,2.06470000,1.94750000,2.02250000,175131511.00000000
2025-04-12,2.02250000,2.18620000,2.00330000,2.15980000,161856777.00000000
2025-04-13,2.15970000,2.24750000,2.08010000,2.11960000,194098687.00000000
2025-04-14,2.11960000,2.18040000,2.10380000,2.12750000,138573013.00000000
2025-04-15,2.12760000,2.18530000,2.08370000,2.08420000,131282814.00000000
2025-04-16,2.08430000,2.13000000,2.03550000,2.08340000,152704680.00000000
2025-04-17,2.08340000,2.11460000,2.05240000,2.06730000,103280383.30000000
2025-04-18,2.06730000,2.08960000,2.04340000,2.06190000,72730873.50000000
2025-04-19,2.06190000,2.09750000,2.05860000,2.08770000,50163133.60000000
2025-04-20,2.08770000,2.09450000,2.03880000,2.07870000,77348551.30000000
2025-04-21,2.07860000,2.14090000,2.05940000,2.08550000,132502689.70000000
2025-04-22,2.08550000,2.25040000,2.06380000,2.21390000,215792646.30000000
2025-04-23,2.21380000,2.30100000,2.19020000,2.21840000,220415571.40000000
2025-04-24,2.21830000,2.23540000,2.11660000,2.20490000,184941421.40000000
2025-04-25,2.20490000,2.21930000,2.16340000,2.18120000,134014526.90000000
2025-04-26,2.18120000,2.24830000,2.17960000,2.19120000,89667472.40000000
2025-04-27,2.19120000,2.29480000,2.15810000,2.25200000,176901254.60000000
2025-04-28,2.25210000,2.36300000,2.21840000,2.29490000,188782972.60000000
2025-04-29,2.29500000,2.31470000,2.22170000,2.23800000,109021832.70000000
2025-04-30,2.23790000,2.25880000,2.12350000,2.19080000,169161178.80000000
2025-05-01,2.19070000,2.25670000,2.18680000,2.21230000,96594610.50000000
2025-05-02,2.21220000,2.24110000,2.19200000,2.20930000,84810475.20000000
2025-05-03,2.20930000,2.22000000,2.17600000,2.18720000,48541368.00000000
2025-05-04,2.18720000,2.21880000,2.15100000,2.15600000,58758870.60000000
2025-05-05,2.15610000,2.20000000,2.10670000,2.13060000,129350396.30000000
2025-05-06,2.13060000,2.15950000,2.07770000,2.15500000,110021214.00000000
2025-05-07,2.15500000,2.17160000,2.10390000,2.12650000,91759518.60000000
2025-05-08,2.12640000,2.32970000,2.11760000,2.32720000,220454318.80000000
2025-05-09,2.32720000,2.42910000,2.28450000,2.34390000,270485423.50000000
2025-05-10,2.34380000,2.47700000,2.33590000,2.47110000,173584546.10000000
2025-05-11,2.47110000,2.48440000,2.32830000,2.36700000,162582479.50000000
2025-05-12,2.36710000,2.65490000,2.35150000,2.54390000,507950822.40000000
2025-05-13,2.54400000,2.60530000,2.42150000,2.58290000,230851038.90000000
2025-05-14,2.58280000,2.65160000,2.51940000,2.55030000,213599727.40000000
2025-05-15,2.55040000,2.57190000,2.35250000,2.38560000,209320078.30000000
2025-05-16,2.38560000,2.43990000,2.34710000,2.37980000,136943221.20000000
2025-05-17,2.37970000,2.38920000,2.29840000,2.35310000,105734565.80000000
2025-05-18,2.35310000,2.44970000,2.33200000,2.42800000,110034544.50000000
2025-05-19,2.42800000,2.44100000,2.28270000,2.38030000,162880946.40000000
2025-05-20,2.38030000,2.40900000,2.31410000,2.35650000,136293676.80000000
2025-05-21,2.35650000,2.42880000,2.33080000,2.39520000,175070666.70000000
2025-05-22,2.39530000,2.45550000,2.38810000,2.43110000,145040194.50000000
2025-05-23,2.43110000,2.47990000,2.28380000,2.29660000,197335455.40000000
2025-05-24,2.29650000,2.36000000,2.28590000,2.33030000,50781088.20000000
2025-05-25,2.33040000,2.34500000,2.26600000,2.34170000,81478273.40000000
2025-05-26,2.34160000,2.35930000,2.29580000,2.31030000,75168770.00000000
2025-05-27,2.31030000,2.35430000,2.26710000,2.31680000,94046517.50000000
2025-05-28,2.31670000,2.32320000,2.22650000,2.27420000,99791200.40000000
2025-05-29,2.27420000,2.31250000,2.23800000,2.24420000,99100514.70000000
2025-05-30,2.24410000,2.25230000,2.12970000,2.13980000,192557829.60000000
2025-05-31,2.13970000,2.20650000,2.07940000,2.17380000,109349888.00000000
2025-06-01,2.17390000,2.18790000,2.12310000,2.17920000,62964847.70000000
2025-06-02,2.17920000,2.20450000,2.13570000,2.19650000,96478578.80000000
2025-06-03,2.19650000,2.28210000,2.18380000,2.24460000,110034231.10000000
2025-06-04,2.24450000,2.26580000,2.19510000,2.20090000,82924089.70000000
2025-06-05,2.20090000,2.22650000,2.05910000,2.09360000,152227799.70000000
2025-06-06,2.09360000,2.19030000,2.08120000,2.15980000,92539769.10000000
2025-06-07,2.15980000,2.19120000,2.14750000,2.17690000,40526697.00000000
2025-06-08,2.17680000,2.29880000,2.16610000,2.26700000,115809963.60000000
2025-06-09,2.26690000,2.32930000,2.22230000,2.32110000,128620231.20000000
2025-06-10,2.32100000,2.32760000,2.26010000,2.30740000,119887307.80000000
2025-06-11,2.30740000,2.33790000,2.25240000,2.27040000,118779485.50000000
2025-06-12,2.27040000,2.27330000,2.17060000,2.18990000,98220197.30000000
2025-06-13,2.19000000,2.19180000,2.08280000,2.14720000,171924272.90000000
2025-06-14,2.14730000,2.18010000,2.10930000,2.13940000,67644610.70000000
2025-06-15,2.13930000,2.17590000,2.13750000,2.16550000,46595619.50000000
2025-06-16,2.16550000,2.33700000,2.15120000,2.23800000,180775839.00000000
2025-06-17,2.23790000,2.25720000,2.14170000,2.15900000,145998030.00000000
2025-06-18,2.15910000,2.18080000,2.11810000,2.17050000,95962168.00000000
2025-06-19,2.17040000,2.18550000,2.14410000,2.16480000,56149358.10000000
2025-06-20,2.16470000,2.17970000,2.08520000,2.11940000,97632569.90000000
2025-06-21,2.11950000,2.14500000,2.00000000,2.06320000,88671293.20000000
2025-06-22,2.06320000,2.08980000,1.90830000,2.01720000,206511372.50000000
2025-06-23,2.01730000,2.17060000,1.96150000,2.15840000,175076963.60000000
2025-06-24,2.15840000,2.21650000,2.13160000,2.18980000,131247333.70000000
2025-06-25,2.18970000,2.22960000,2.16960000,2.18590000,91578502.00000000
2025-06-26,2.18580000,2.21270000,2.09560000,2.10540000,120378866.10000000
2025-06-27,2.10530000,2.15560000,2.06710000,2.14190000,120577000.30000000
2025-06-28,2.14200000,2.20790000,2.13360000,2.18540000,70042779.00000000
2025-06-29,2.18550000,2.21980000,2.17540000,2.20610000,46097897.50000000
2025-06-30,2.20620000,2.32710000,2.16500000,2.23620000,151525906.20000000
2025-07-01,2.23620000,2.25370000,2.14750000,2.17200000,123558690.10000000
2025-07-02,2.17190000,2.29170000,2.15700000,2.23360000,149340795.40000000
2025-07-03,2.23350000,2.31350000,2.22430000,2.25690000,148388595.00000000
2025-07-04,2.25690000,2.26780000,2.19600000,2.22050000,72289199.10000000
2025-07-05,2.22050000,2.23390000,2.20140000,2.21780000,34058390.30000000
2025-07-06,2.21770000,2.29000000,2.20860000,2.27090000,92108127.50000000
2025-07-07,2.27090000,2.35370000,2.25520000,2.27080000,176317450.70000000
2025-07-08,2.27070000,2.32230000,2.24850000,2.31080000,106456008.60000000
2025-07-09,2.31090000,2.42880000,2.29750000,2.40380000,181518399.80000000
2025-07-10,2.40380000,2.56780000,2.39310000,2.54710000,209526484.80000000
2025-07-11,2.54710000,2.97500000,2.51190000,2.73220000,615361834.00000000
2025-07-12,2.73230000,2.84790000,2.66290000,2.73950000,341517152.00000000
2025-07-13,2.73950000,2.89490000,2.72320000,2.83610000,260642506.50000000
2025-07-14,2.83610000,3.03500000,2.82070000,2.95820000,442537809.20000000
2025-07-15,2.95820000,2.95820000,2.80380000,2.91900000,303965280.70000000
2025-07-16,2.91890000,3.10000000,2.87740000,3.03800000,272284618.20000000
2025-07-17,3.03800000,3.54950000,2.98730000,3.48140000,648338845.19000000
2025-07-18,3.48130000,3.66070000,3.34390000,3.41350000,608722890.71000000
2025-07-19,3.41360000,3.48550000,3.35470000,3.42440000,204901034.50000000
2025-07-20,3.42430000,3.55790000,3.38560000,3.45400000,281874484.30000000
