date,open,high,low,close,volume
2017-12-13,272.00000000,330.00000000,260.00000000,290.01000000,9565.16019000
2017-12-14,290.01000000,302.72000000,252.00000000,272.40000000,9631.98382000
2017-12-15,272.40000000,314.21000000,239.99000000,294.00000000,16579.78235000
2017-12-16,294.00000000,305.00000000,285.00000000,293.97000000,9102.10005000
2017-12-17,293.01000000,328.80000000,290.00000000,311.40000000,14682.26118000
2017-12-18,311.23000000,360.96000000,277.00000000,352.00000000,17210.06137000
2017-12-19,352.00000000,366.96000000,303.01000000,338.48000000,23190.32542000
2017-12-20,336.05000000,357.00000000,260.00000000,302.70000000,31586.76711000
2017-12-21,303.80000000,325.16000000,267.01000000,302.00000000,26212.15830000
2017-12-22,303.00000000,315.00000000,177.58000000,250.99000000,81233.42425000
2017-12-23,250.99000000,301.52000000,214.91000000,253.44000000,38709.14008000
2017-12-24,253.44000000,277.00000000,220.03000000,262.90000000,33435.37202000
2017-12-25,262.90000000,277.50000000,251.40000000,261.20000000,24415.69170000
2017-12-26,261.17000000,282.82000000,258.00000000,277.98000000,21987.89021000
2017-12-27,277.98000000,284.34000000,245.29000000,262.59000000,25036.78582000
2017-12-28,262.61000000,266.70000000,222.03000000,244.68000000,34832.27138000
2017-12-29,244.68000000,261.00000000,233.97000000,238.27000000,34985.03167000
2017-12-30,238.27000000,244.00000000,193.20000000,206.03000000,52930.17820000
2017-12-31,206.11000000,234.37000000,202.98000000,223.69000000,29739.10081000
2018-01-01,223.69000000,231.19000000,212.74000000,222.61000000,20221.25300000
2018-01-02,222.62000000,256.49000000,222.62000000,247.33000000,63293.12934000
2018-01-03,247.33000000,253.40000000,233.56000000,238.77000000,71369.27484000
2018-01-04,238.89000000,240.00000000,219.38000000,233.00000000,78182.30493000
2018-01-05,233.04000000,250.99000000,230.00000000,240.54000000,65010.14465000
2018-01-06,240.95000000,315.00000000,238.73000000,275.28000000,100812.21370000
2018-01-07,276.24000000,287.00000000,262.00000000,269.01000000,43811.61108000
2018-01-08,269.01000000,271.82000000,212.74000000,252.65000000,76256.97086000
2018-01-09,252.49000000,257.64000000,228.24000000,244.48000000,53921.90417000
2018-01-10,244.56000000,248.99000000,225.05000000,247.63000000,70931.30085000
2018-01-11,247.63000000,252.27000000,195.03000000,223.77000000,83842.47294000
2018-01-12,223.76000000,240.45000000,213.01000000,233.11000000,45676.80703000
2018-01-13,233.11000000,263.99000000,232.54000000,257.98000000,42811.12858000
2018-01-14,257.98000000,271.64000000,222.00000000,234.12000000,62203.40257000
2018-01-15,234.26000000,242.31000000,227.60000000,229.50000000,35755.94861000
2018-01-16,229.50000000,242.00000000,135.67000000,179.28000000,150044.07322000
2018-01-17,179.28000000,198.89000000,136.20000000,182.44000000,155640.00921000
2018-01-18,183.45000000,202.19000000,170.50000000,186.14000000,98372.75595000
2018-01-19,186.21000000,199.00000000,176.04000000,191.42000000,59369.45319000
2018-01-20,191.44000000,215.00000000,190.67000000,210.40000000,59162.64755000
2018-01-21,210.05000000,210.69000000,180.00000000,190.16000000,64817.00761000
2018-01-22,190.52000000,195.00000000,163.44000000,178.00000000,60376.36050000
2018-01-23,178.00000000,186.42000000,163.02000000,176.98000000,49510.38638000
2018-01-24,176.94000000,186.30000000,171.58000000,180.89000000,43298.49800000
2018-01-25,180.83000000,186.00000000,175.58000000,179.59000000,39819.99079000
2018-01-26,179.00000000,183.06000000,165.00000000,177.09000000,49473.65655000
2018-01-27,175.73000000,184.00000000,173.00000000,182.10000000,31424.87310000
2018-01-28,182.11000000,198.00000000,181.70000000,196.74000000,47275.56346000
2018-01-29,196.74000000,197.19000000,180.01000000,181.50000000,36900.24385000
2018-01-30,181.51000000,181.96000000,160.59000000,168.21000000,56599.48048000
2018-01-31,168.10000000,169.31000000,157.50000000,165.19000000,37253.63137000
2018-02-01,164.83000000,167.20000000,132.00000000,143.69000000,64818.91744000
2018-02-02,144.04000000,147.00000000,108.52000000,131.68000000,124193.03592000
2018-02-03,131.99000000,166.99000000,120.06000000,160.30000000,143242.70975000
2018-02-04,160.86000000,174.75000000,138.00000000,147.09000000,300059.19271000
2018-02-05,147.29000000,153.96000000,116.60000000,125.17000000,299970.42074000
2018-02-06,125.17000000,147.00000000,106.50000000,141.00000000,393108.74790000
2018-02-07,140.96000000,157.00000000,130.01000000,137.21000000,178588.57054000
2018-02-08,137.97000000,143.50000000,137.20000000,142.37000000,3877.47235000
2018-02-09,142.37000000,164.40000000,142.37000000,163.73000000,65205.08736000
2018-02-10,163.74000000,169.00000000,146.01000000,154.65000000,133107.16189000
2018-02-11,154.62000000,156.10000000,139.00000000,148.28000000,90638.82249000
2018-02-12,148.28000000,163.75000000,146.04000000,161.49000000,92515.29686000
2018-02-13,161.55000000,162.95000000,152.00000000,159.63000000,76565.21628000
2018-02-14,159.45000000,218.60000000,158.94000000,212.25000000,734010.65110000
2018-02-15,212.25000000,236.66000000,206.50000000,220.64000000,676400.69461000
2018-02-16,220.64000000,235.58000000,208.56000000,228.08000000,408040.45123000
2018-02-17,228.00000000,232.20000000,222.78000000,228.00000000,190064.55131000
2018-02-18,228.08000000,231.39000000,210.10000000,213.66000000,302164.90588000
