profile,decision_date,period_start,period_end,incumbent_asset_before,incumbent_hold_periods_before,core_asset_today,core_is_bnb,approved_shortlist_size,approved_shortlist,selected_asset,selected,keep_reason,best_passed_asset,best_passed_score,required_recent_delta_pct
phase68b_dynamic_repair_tight5,2021-10-30,2021-10-31,2021-11-05,,0,0.0369330786345417,False,5,"ATOM,BNB,JST,STX,XTZ",BNB,True,best_passed,BNB,146.91285940835385,2.0
phase68b_dynamic_repair_tight5,2021-11-06,2021-11-07,2021-11-12,BNB,1,0.0850259731672533,False,5,"BNB,ETH,JST,STX,XTZ",BNB,True,min_hold,BNB,288.17800003351874,2.0
phase68b_dynamic_repair_tight5,2021-11-13,2021-11-14,2021-11-19,BNB,2,0.1550469403701755,False,5,"BNB,ETH,JST,LINK,XTZ",BNB,True,incumbent_best,BNB,284.2867283551625,2.0
phase68b_dynamic_repair_tight5,2021-11-20,2021-11-21,2021-11-26,BNB,3,0.0968467929965992,False,5,"BNB,LINK,STX,VET,XTZ",BNB,True,incumbent_best,BNB,89.60777654052686,2.0
phase68b_dynamic_repair_tight5,2021-11-27,2021-11-28,2021-12-03,BNB,4,0.0753273594720138,False,5,"AVAX,BNB,LINK,VET,ZEC",VET,True,best_passed,VET,106.52584091769366,2.0
phase68b_dynamic_repair_tight5,2021-12-04,2021-12-05,2021-12-10,VET,1,0.0,False,5,"AVAX,BNB,LINK,VET,ZEC",VET,True,min_hold,BNB,122.27213453127582,2.0
phase68b_dynamic_repair_tight5,2021-12-11,2021-12-12,2021-12-17,VET,2,CASH,False,5,"AVAX,BNB,LINK,VET,ZEC",VET,True,incumbent_best,VET,106.5829902334074,2.0
phase68b_dynamic_repair_tight5,2021-12-18,2021-12-19,2021-12-24,VET,3,CASH,False,5,"AVAX,LINK,VET,XTZ,ZEC",ZEC,True,best_passed,ZEC,137.0302541396578,2.0
phase68b_dynamic_repair_tight5,2021-12-25,2021-12-26,2021-12-31,ZEC,1,0.0,False,5,"LINK,STX,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-01-01,2022-01-02,2022-01-07,,0,CASH,False,5,"LINK,STX,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-01-08,2022-01-09,2022-01-14,,0,CASH,False,5,"BNB,LINK,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-01-15,2022-01-16,2022-01-21,,0,CASH,False,5,"BNB,LINK,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-01-22,2022-01-23,2022-01-28,,0,CASH,False,5,"BNB,LINK,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-01-29,2022-01-30,2022-02-04,,0,CASH,False,5,"BNB,LINK,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-02-05,2022-02-06,2022-02-11,,0,CASH,False,5,"BNB,LINK,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-02-12,2022-02-13,2022-02-18,,0,CASH,False,5,"BNB,LINK,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-02-19,2022-02-20,2022-02-25,,0,CASH,False,5,"JST,LINK,VET,XTZ,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-02-26,2022-02-27,2022-03-04,,0,CASH,False,5,"AVAX,JST,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-03-05,2022-03-06,2022-03-11,,0,CASH,False,5,"AVAX,BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-03-12,2022-03-13,2022-03-18,,0,CASH,False,5,"AVAX,BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-03-19,2022-03-20,2022-03-25,,0,CASH,False,5,"AVAX,BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-03-26,2022-03-27,2022-04-01,,0,CASH,False,5,"AVAX,BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-04-02,2022-04-03,2022-04-08,,0,0.0,False,5,"AVAX,BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-04-09,2022-04-10,2022-04-15,,0,CASH,False,5,"AVAX,BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-04-16,2022-04-17,2022-04-22,,0,CASH,False,4,"BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-04-23,2022-04-24,2022-04-29,,0,CASH,False,4,"BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-04-30,2022-05-01,2022-05-06,,0,CASH,False,4,"BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-05-07,2022-05-08,2022-05-13,,0,CASH,False,4,"BNB,LINK,VET,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-05-14,2022-05-15,2022-05-20,,0,CASH,False,2,"LINK,ZEC",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-05-21,2022-05-22,2022-05-27,,0,CASH,False,1,LINK,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-05-28,2022-05-29,2022-06-03,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-06-04,2022-06-05,2022-06-10,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-06-11,2022-06-12,2022-06-17,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-06-18,2022-06-19,2022-06-24,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-06-25,2022-06-26,2022-07-01,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-07-02,2022-07-03,2022-07-08,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-07-09,2022-07-10,2022-07-15,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-07-16,2022-07-17,2022-07-22,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-07-23,2022-07-24,2022-07-29,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-07-30,2022-07-31,2022-08-05,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-08-06,2022-08-07,2022-08-12,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-08-13,2022-08-14,2022-08-19,,0,CASH,False,0,,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-08-20,2022-08-21,2022-08-26,,0,CASH,False,1,TWT,,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-08-27,2022-08-28,2022-09-02,,0,CASH,False,1,TWT,TWT,True,best_passed,TWT,45.20359758229384,2.0
phase68b_dynamic_repair_tight5,2022-09-03,2022-09-04,2022-09-09,TWT,1,CASH,False,1,TWT,TWT,True,min_hold,TWT,44.722459239782566,2.0
phase68b_dynamic_repair_tight5,2022-09-10,2022-09-11,2022-09-16,TWT,2,CASH,False,1,TWT,TWT,True,incumbent_best,TWT,60.16448177264613,2.0
phase68b_dynamic_repair_tight5,2022-09-17,2022-09-18,2022-09-23,TWT,3,CASH,False,2,"NEXO,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2022-09-24,2022-09-25,2022-09-30,,0,CASH,False,1,NEXO,NEXO,True,best_passed,NEXO,67.16922942457109,2.0
phase68b_dynamic_repair_tight5,2022-10-01,2022-10-02,2022-10-07,NEXO,1,CASH,False,1,NEXO,NEXO,True,min_hold,NEXO,67.16922942457109,2.0
phase68b_dynamic_repair_tight5,2022-10-08,2022-10-09,2022-10-14,NEXO,2,CASH,False,4,"CAKE,NEXO,TWT,XRP",NEXO,True,incumbent_best,NEXO,94.47497947356582,2.0
phase68b_dynamic_repair_tight5,2022-10-15,2022-10-16,2022-10-21,NEXO,3,CASH,False,5,"CAKE,NEXO,QNT,TWT,XRP",XRP,True,best_passed,XRP,93.97093528594937,2.0
phase68b_dynamic_repair_tight5,2022-10-22,2022-10-23,2022-10-28,XRP,1,CASH,False,5,"CAKE,NEXO,QNT,TWT,XRP",XRP,True,min_hold,QNT,266.19201049276563,2.0
phase68b_dynamic_repair_tight5,2022-10-29,2022-10-30,2022-11-04,XRP,2,CASH,False,5,"CAKE,NEXO,QNT,TWT,XRP",QNT,True,best_passed,QNT,262.6966193817025,2.0
phase68b_dynamic_repair_tight5,2022-11-05,2022-11-06,2022-11-11,QNT,1,0.0,False,5,"CAKE,NEXO,QNT,TWT,XRP",QNT,True,min_hold,QNT,257.4214122399943,2.0
phase68b_dynamic_repair_tight5,2022-11-12,2022-11-13,2022-11-18,QNT,2,CASH,False,3,"QNT,TWT,XRP",QNT,True,incumbent_best,QNT,195.0943356608347,2.0
phase68b_dynamic_repair_tight5,2022-11-19,2022-11-20,2022-11-25,QNT,3,CASH,False,3,"QNT,TWT,XRP",TWT,True,best_passed,TWT,594.624566377129,2.0
phase68b_dynamic_repair_tight5,2022-11-26,2022-11-27,2022-12-02,TWT,1,CASH,False,3,"QNT,TWT,XRP",TWT,True,min_hold,TWT,573.67649345666,2.0
phase68b_dynamic_repair_tight5,2022-12-03,2022-12-04,2022-12-09,TWT,2,CASH,False,4,"CAKE,QNT,TWT,XRP",TWT,True,incumbent_best,TWT,575.2281135508173,2.0
phase68b_dynamic_repair_tight5,2022-12-10,2022-12-11,2022-12-16,TWT,3,CASH,False,4,"CAKE,QNT,TWT,XRP",TWT,True,incumbent_best,TWT,530.4199331219261,2.0
phase68b_dynamic_repair_tight5,2022-12-17,2022-12-18,2022-12-23,TWT,4,CASH,False,4,"CAKE,QNT,TWT,XRP",TWT,True,incumbent_best,TWT,537.1580571154848,2.0
phase68b_dynamic_repair_tight5,2022-12-24,2022-12-25,2022-12-30,TWT,5,CASH,False,4,"CAKE,QNT,TWT,XRP",TWT,True,incumbent_best,TWT,238.7058003554901,2.0
phase68b_dynamic_repair_tight5,2022-12-31,2023-01-01,2023-01-06,TWT,6,CASH,False,4,"CAKE,QNT,TWT,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-01-07,2023-01-08,2023-01-13,,0,CASH,False,4,"CAKE,QNT,TWT,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-01-14,2023-01-15,2023-01-20,,0,0.3066433832692925,False,4,"CAKE,QNT,TWT,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-01-21,2023-01-22,2023-01-27,,0,BTC,False,4,"CAKE,QNT,TWT,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-01-28,2023-01-29,2023-02-03,,0,BTC,False,4,"CAKE,QNT,TWT,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-02-04,2023-02-05,2023-02-10,,0,0.0430034847667613,False,3,"CAKE,TWT,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-02-11,2023-02-12,2023-02-17,,0,0.0,False,5,"CAKE,GRT,NEO,TWT,VET",CAKE,True,best_passed,CAKE,76.77768625152474,2.0
phase68b_dynamic_repair_tight5,2023-02-18,2023-02-19,2023-02-24,CAKE,1,0.0484088113871197,False,5,"DASH,GRT,NEO,STX,TWT",GRT,True,best_passed,GRT,232.68015739481086,2.0
phase68b_dynamic_repair_tight5,2023-02-25,2023-02-26,2023-03-03,GRT,1,0.0,False,5,"DASH,GRT,NEO,STX,TWT",GRT,True,min_hold,STX,671.274499343338,2.0
phase68b_dynamic_repair_tight5,2023-03-04,2023-03-05,2023-03-10,GRT,2,0.0,False,5,"DASH,GRT,NEO,STX,TWT",STX,True,best_passed,STX,620.5919939607513,2.0
phase68b_dynamic_repair_tight5,2023-03-11,2023-03-12,2023-03-17,STX,1,0.0,False,5,"DASH,GRT,NEO,STX,TWT",STX,True,min_hold,STX,567.7531334972184,2.0
phase68b_dynamic_repair_tight5,2023-03-18,2023-03-19,2023-03-24,STX,2,BTC,False,5,"DASH,NEO,STX,TWT,XTZ",STX,True,incumbent_best,STX,626.5210644866041,2.0
phase68b_dynamic_repair_tight5,2023-03-25,2023-03-26,2023-03-31,STX,3,BTC,False,5,"ICP,NEO,STX,TWT,XTZ",STX,True,incumbent_best,STX,621.98309302578,2.0
phase68b_dynamic_repair_tight5,2023-04-01,2023-04-02,2023-04-07,STX,4,BTC,False,5,"GRT,NEO,STX,TWT,XTZ",NEO,True,best_passed,NEO,226.78022197603906,2.0
phase68b_dynamic_repair_tight5,2023-04-08,2023-04-09,2023-04-14,NEO,1,BTC,False,5,"GRT,ICP,NEO,STX,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-04-15,2023-04-16,2023-04-21,,0,0.0383084639412779,False,5,"GRT,ICP,NEO,STX,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-04-22,2023-04-23,2023-04-28,,0,0.0,False,5,"DASH,GRT,NEO,STX,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-04-29,2023-04-30,2023-05-05,,0,0.0233685215715907,False,5,"GRT,ICP,NEO,STX,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-05-06,2023-05-07,2023-05-12,,0,0.0128335830848957,False,5,"GRT,ICP,NEO,STX,TWT",ICP,True,best_passed,ICP,62.05416234981274,2.0
phase68b_dynamic_repair_tight5,2023-05-13,2023-05-14,2023-05-19,ICP,1,0.0,False,5,"DASH,GRT,ICP,NEO,STX",ICP,True,min_hold,ICP,60.210599648007914,2.0
phase68b_dynamic_repair_tight5,2023-05-20,2023-05-21,2023-05-26,ICP,2,0.0,False,5,"DASH,GRT,ICP,NEO,STX",ICP,True,incumbent_best,ICP,60.1036556698847,2.0
phase68b_dynamic_repair_tight5,2023-05-27,2023-05-28,2023-06-02,ICP,3,0.0,False,5,"DASH,GRT,ICP,NEO,STX",ICP,True,incumbent_best,ICP,58.17722507692603,2.0
phase68b_dynamic_repair_tight5,2023-06-03,2023-06-04,2023-06-09,ICP,4,0.0227033368610415,False,5,"DASH,GRT,ICP,NEO,STX",ICP,True,incumbent_best,ICP,64.46668809580362,2.0
phase68b_dynamic_repair_tight5,2023-06-10,2023-06-11,2023-06-16,ICP,5,0.0,False,5,"DASH,GRT,NEO,SHIB,STX",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-06-17,2023-06-18,2023-06-23,,0,0.0,False,5,"DASH,GRT,ICP,NEO,STX",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-06-24,2023-06-25,2023-06-30,,0,0.0,False,5,"DASH,GRT,ICP,NEO,STX",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-07-01,2023-07-02,2023-07-07,,0,0.0,False,5,"DASH,GRT,ICP,NEO,STX",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-07-08,2023-07-09,2023-07-14,,0,BTC,False,5,"DASH,GRT,ICP,NEO,STX",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-07-15,2023-07-16,2023-07-21,,0,BTC,False,5,"DASH,GRT,ICP,NEO,STX",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-07-22,2023-07-23,2023-07-28,,0,0.0,False,5,"DASH,GRT,NEO,STX,TRX",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-07-29,2023-07-30,2023-08-04,,0,0.0,False,5,"GRT,NEO,STX,UNI,XLM",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-08-05,2023-08-06,2023-08-11,,0,0.0,False,5,"NEO,STX,UNI,XLM,XTZ",XLM,True,best_passed,XLM,240.47749865670366,2.0
phase68b_dynamic_repair_tight5,2023-08-12,2023-08-13,2023-08-18,XLM,1,0.0,False,5,"ICP,NEO,SHIB,STX,XLM",XLM,True,min_hold,XLM,243.6415243657296,2.0
phase68b_dynamic_repair_tight5,2023-08-19,2023-08-20,2023-08-25,XLM,2,CASH,False,5,"DCR,ICP,UNI,XLM,XTZ",XLM,True,incumbent_best,XLM,248.2907468490335,2.0
phase68b_dynamic_repair_tight5,2023-08-26,2023-08-27,2023-09-01,XLM,3,CASH,False,5,"ICP,SUN,UNI,XLM,XRP",UNI,True,best_passed,UNI,44.43481721508226,2.0
phase68b_dynamic_repair_tight5,2023-09-02,2023-09-03,2023-09-08,UNI,1,CASH,False,5,"HBAR,ICP,UNI,XLM,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-09-09,2023-09-10,2023-09-15,,0,CASH,False,5,"HBAR,ICP,UNI,XLM,XRP",HBAR,True,best_passed,HBAR,72.21196556404608,2.0
phase68b_dynamic_repair_tight5,2023-09-16,2023-09-17,2023-09-22,HBAR,1,CASH,False,5,"HBAR,ICP,UNI,XLM,XRP",HBAR,True,min_hold,HBAR,72.211965564046,2.0
phase68b_dynamic_repair_tight5,2023-09-23,2023-09-24,2023-09-29,HBAR,2,CASH,False,5,"HBAR,ICP,UNI,XLM,XRP",HBAR,True,incumbent_best,HBAR,79.35981798527904,2.0
phase68b_dynamic_repair_tight5,2023-09-30,2023-10-01,2023-10-06,HBAR,3,CASH,False,5,"HBAR,ICP,UNI,XLM,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-10-07,2023-10-08,2023-10-13,,0,0.0,False,5,"HBAR,ICP,UNI,XLM,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-10-14,2023-10-15,2023-10-20,,0,CASH,False,5,"HBAR,ICP,UNI,XLM,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-10-21,2023-10-22,2023-10-27,,0,0.0,False,5,"HBAR,ICP,UNI,XLM,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-10-28,2023-10-29,2023-11-03,,0,BTC,False,5,"HBAR,ICP,UNI,XLM,XRP",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-11-04,2023-11-05,2023-11-10,,0,BTC,False,5,"HBAR,INJ,SOL,UNI,XLM",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2023-11-11,2023-11-12,2023-11-17,,0,BTC,False,5,"FET,INJ,SOL,TWT,XLM",SOL,True,best_passed,SOL,330.64322594329144,2.0
phase68b_dynamic_repair_tight5,2023-11-18,2023-11-19,2023-11-24,SOL,1,BTC,False,5,"INJ,NEO,PENDLE,SOL,TWT",SOL,True,min_hold,SOL,325.70986764386953,2.0
phase68b_dynamic_repair_tight5,2023-11-25,2023-11-26,2023-12-01,SOL,2,0.0403059263025817,False,5,"AVAX,INJ,NEO,SOL,THETA",NEO,True,best_passed,NEO,365.7452665727881,2.0
phase68b_dynamic_repair_tight5,2023-12-02,2023-12-03,2023-12-08,NEO,1,0.0471373887668205,False,5,"AVAX,INJ,NEO,SOL,THETA",NEO,True,min_hold,NEO,358.74552351695826,2.0
phase68b_dynamic_repair_tight5,2023-12-09,2023-12-10,2023-12-15,NEO,2,0.0,False,5,"AVAX,NEO,SOL,THETA,TWT",NEO,True,incumbent_best,NEO,482.05529705867133,2.0
phase68b_dynamic_repair_tight5,2023-12-16,2023-12-17,2023-12-22,NEO,3,0.0551556231600547,False,5,"ADA,AVAX,SOL,THETA,TWT",SOL,True,best_passed,SOL,225.4289277807179,2.0
phase68b_dynamic_repair_tight5,2023-12-23,2023-12-24,2023-12-29,SOL,1,0.1080104812983208,False,5,"ADA,SOL,STX,UNI,XLM",ADA,True,best_passed,ADA,98.95597529919901,2.0
phase68b_dynamic_repair_tight5,2023-12-30,2023-12-31,2024-01-05,ADA,1,0.0,False,5,"ADA,SOL,STX,UNI,XLM",ADA,True,min_hold,STX,517.6169467487263,2.0
phase68b_dynamic_repair_tight5,2024-01-06,2024-01-07,2024-01-12,ADA,2,0.0,False,5,"AVAX,INJ,SOL,STX,XLM",STX,True,best_passed,STX,509.62451331220933,2.0
phase68b_dynamic_repair_tight5,2024-01-13,2024-01-14,2024-01-19,STX,1,0.050381801184673,False,5,"AVAX,NEO,SOL,STX,TWT",STX,True,min_hold,STX,421.11502581302926,2.0
phase68b_dynamic_repair_tight5,2024-01-20,2024-01-21,2024-01-26,STX,2,0.1091489643342331,False,5,"AVAX,INJ,NEO,SOL,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-01-27,2024-01-28,2024-02-02,,0,0.0494378094127769,False,5,"AVAX,INJ,NEO,SOL,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-02-03,2024-02-04,2024-02-09,,0,0.0076975651654072,False,5,"AVAX,INJ,NEO,SOL,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-02-10,2024-02-11,2024-02-16,,0,0.0385380882541122,False,5,"AVAX,INJ,NEO,SOL,TWT",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-02-17,2024-02-18,2024-02-23,,0,0.0,False,5,"GRT,INJ,SOL,STX,TWT",STX,True,best_passed,STX,436.2473064747727,2.0
phase68b_dynamic_repair_tight5,2024-02-24,2024-02-25,2024-03-01,STX,1,0.0170568770149912,False,5,"GRT,INJ,STX,THETA,TWT",STX,True,min_hold,GRT,273.683244153077,2.0
phase68b_dynamic_repair_tight5,2024-03-02,2024-03-03,2024-03-08,STX,2,0.1168536139953579,False,5,"GNO,GRT,STX,THETA,VET",GRT,True,best_passed,GRT,385.5983114232646,2.0
phase68b_dynamic_repair_tight5,2024-03-09,2024-03-10,2024-03-15,GRT,1,0.0805373715906694,False,5,"GRT,INJ,STX,THETA,VET",GRT,True,min_hold,THETA,433.7747863298528,2.0
phase68b_dynamic_repair_tight5,2024-03-16,2024-03-17,2024-03-22,GRT,2,0.0520298393484053,False,5,"GRT,STX,THETA,UNI,VET",THETA,True,best_passed,THETA,365.8608759492452,2.0
phase68b_dynamic_repair_tight5,2024-03-23,2024-03-24,2024-03-29,THETA,1,0.0,False,5,"GRT,STX,THETA,UNI,VET",THETA,True,min_hold,THETA,342.39949083323626,2.0
phase68b_dynamic_repair_tight5,2024-03-30,2024-03-31,2024-04-05,THETA,2,0.0,False,5,"CAKE,GRT,INJ,THETA,UNI",THETA,True,incumbent_best,THETA,329.7735777937723,2.0
phase68b_dynamic_repair_tight5,2024-04-06,2024-04-07,2024-04-12,THETA,3,0.0,False,5,"BNB,CAKE,GRT,INJ,THETA",THETA,True,incumbent_best,THETA,280.6819758569928,2.0
phase68b_dynamic_repair_tight5,2024-04-13,2024-04-14,2024-04-19,THETA,4,0.0,False,5,"BNB,CAKE,GRT,INJ,THETA",CAKE,True,best_passed,CAKE,219.04758687871995,2.0
phase68b_dynamic_repair_tight5,2024-04-20,2024-04-21,2024-04-26,CAKE,1,0.0,False,5,"CAKE,GRT,STX,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-04-27,2024-04-28,2024-05-03,,0,0.0,False,5,"GRT,STX,THETA,TWT,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-05-04,2024-05-05,2024-05-10,,0,0.0,False,5,"CAKE,GRT,STX,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-05-11,2024-05-12,2024-05-17,,0,0.0,False,5,"CAKE,GRT,STX,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-05-18,2024-05-19,2024-05-24,,0,0.0,False,5,"CAKE,GRT,STX,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-05-25,2024-05-26,2024-05-31,,0,0.0512006472139521,False,5,"CAKE,GRT,STX,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-06-01,2024-06-02,2024-06-07,,0,BTC,False,5,"CAKE,FLOKI,GRT,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-06-08,2024-06-09,2024-06-14,,0,BTC,False,5,"GRT,STX,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-06-15,2024-06-16,2024-06-21,,0,0.0,False,5,"GRT,STX,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-06-22,2024-06-23,2024-06-28,,0,0.0,False,5,"DOGE,GRT,STX,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-06-29,2024-06-30,2024-07-05,,0,CASH,False,5,"DOGE,GRT,STX,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-07-06,2024-07-07,2024-07-12,,0,CASH,False,5,"GRT,SUN,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-07-13,2024-07-14,2024-07-19,,0,CASH,False,5,"GRT,STX,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-07-20,2024-07-21,2024-07-26,,0,0.0,False,5,"GRT,STX,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-07-27,2024-07-28,2024-08-02,,0,0.0,False,5,"GRT,STX,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-08-03,2024-08-04,2024-08-09,,0,CASH,False,5,"GRT,STX,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-08-10,2024-08-11,2024-08-16,,0,CASH,False,5,"GRT,STX,THETA,UNI,VET",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-08-17,2024-08-18,2024-08-23,,0,CASH,False,5,"CAKE,DOGE,SUN,THETA,UNI",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-08-24,2024-08-25,2024-08-30,,0,0.0,False,5,"ALGO,BNB,CAKE,DOGE,SUN",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-08-31,2024-09-01,2024-09-06,,0,CASH,False,5,"ALGO,BNB,CAKE,CFX,DCR",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-09-07,2024-09-08,2024-09-13,,0,CASH,False,5,"ALGO,BNB,CAKE,CFX,SHIB",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-09-14,2024-09-15,2024-09-20,,0,CASH,False,5,"ALGO,BNB,CAKE,NEXO,SHIB",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-09-21,2024-09-22,2024-09-27,,0,0.0,False,2,"NEXO,SHIB",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-09-28,2024-09-29,2024-10-04,,0,0.0431035690273421,False,2,"NEXO,SHIB",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-10-05,2024-10-06,2024-10-11,,0,0.0,False,2,"NEXO,SHIB",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-10-12,2024-10-13,2024-10-18,,0,0.0,False,2,"NEXO,SHIB",,False,best_passed,,,2.0
phase68b_dynamic_repair_tight5,2024-10-19,2024-10-20,2024-10-25,,0,BTC,False,3,"APT,NEXO,SHIB",,False,best_passed,,,2.0
